"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1996","0.0-0.0","1017","35","post","2","afternoon","2026-02-16","2026-02-28","2026-03-02T00:22:05.948Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","644","480","","","","","","","","","","","","","","","","",""
"instructions","1","6124","0.0-1.0","1017","35","post","2","afternoon","2026-02-16","2026-02-28","2026-03-02T00:22:05.948Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","644","480","[{""page_index"":0,""viewing_time"":1466},{""page_index"":1,""viewing_time"":584},{""page_index"":2,""viewing_time"":981},{""page_index"":3,""viewing_time"":1092}]","4125","","","","","","","","","","","","","","",""
"html-keyboard-response","2","6927","0.0-2.0-0.0","1017","35","post","2","afternoon","2026-02-16","2026-02-28","2026-03-02T00:22:05.948Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","644","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","9633","0.0-2.0-1.0","1017","35","post","2","afternoon","2026-02-16","2026-02-28","2026-03-02T00:22:05.948Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","644","480","","2702","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","1","anxious","negligent","NegNeg","48","0","negative","negative","48","negligent","right","true"
"html-keyboard-response","4","10435","0.0-2.0-0.1","1017","35","post","2","afternoon","2026-02-16","2026-02-28","2026-03-02T00:22:05.948Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","644","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","11841","0.0-2.0-1.1","1017","35","post","2","afternoon","2026-02-16","2026-02-28","2026-03-02T00:22:05.948Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","644","480","","1402","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","2","alluring","thoughtful","PosPos","17","100","positive","positive","83","thoughtful","right","true"
"html-keyboard-response","6","12643","0.0-2.0-0.2","1017","35","post","2","afternoon","2026-02-16","2026-02-28","2026-03-02T00:22:05.948Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","644","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","14091","0.0-2.0-1.2","1017","35","post","2","afternoon","2026-02-16","2026-02-28","2026-03-02T00:22:05.948Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","644","480","","1447","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","3","adorable","uninvited","PosNeg","28","0","positive","negative","28","adorable","left","true"
"html-keyboard-response","8","14894","0.0-2.0-0.3","1017","35","post","2","afternoon","2026-02-16","2026-02-28","2026-03-02T00:22:05.948Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","644","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","15983","0.0-2.0-1.3","1017","35","post","2","afternoon","2026-02-16","2026-02-28","2026-03-02T00:22:05.948Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","644","480","","1088","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","4","idealistic","irritating","PosNeg","100","7","positive","negative","93","idealistic","left","true"
