"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1358","0.0-0.0","1096","11","pre","4","afternoon","2026-05-13","2026-05-25","2026-05-16T18:45:04.216Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","","","","","","","","","","","","","","","",""
"instructions","1","6303","0.0-1.0","1096","11","pre","4","afternoon","2026-05-13","2026-05-25","2026-05-16T18:45:04.216Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","[{""page_index"":0,""viewing_time"":2163},{""page_index"":1,""viewing_time"":1092},{""page_index"":2,""viewing_time"":878},{""page_index"":3,""viewing_time"":809}]","4943","","","","","","","","","","","","","","",""
"html-keyboard-response","2","7113","0.0-2.0-0.0","1096","11","pre","4","afternoon","2026-05-13","2026-05-25","2026-05-16T18:45:04.216Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","8552","0.0-2.0-1.0","1096","11","pre","4","afternoon","2026-05-13","2026-05-25","2026-05-16T18:45:04.216Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","1431","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","1","peaceful","flawless","PosPos","79","0","positive","positive","79","peaceful","left","true"
"html-keyboard-response","4","9359","0.0-2.0-0.1","1096","11","pre","4","afternoon","2026-05-13","2026-05-25","2026-05-16T18:45:04.216Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","12132","0.0-2.0-1.1","1096","11","pre","4","afternoon","2026-05-13","2026-05-25","2026-05-16T18:45:04.216Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","2766","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","2","outcast","legendary","PosNeg","74","4","negative","positive","70","outcast","left","true"
"html-keyboard-response","6","12935","0.0-2.0-0.2","1096","11","pre","4","afternoon","2026-05-13","2026-05-25","2026-05-16T18:45:04.216Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","14509","0.0-2.0-1.2","1096","11","pre","4","afternoon","2026-05-13","2026-05-25","2026-05-16T18:45:04.216Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","1568","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","3","shameful","companion","PosNeg","2","97","negative","positive","95","companion","right","true"
"html-keyboard-response","8","15313","0.0-2.0-0.3","1096","11","pre","4","afternoon","2026-05-13","2026-05-25","2026-05-16T18:45:04.216Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","17524","0.0-2.0-1.3","1096","11","pre","4","afternoon","2026-05-13","2026-05-25","2026-05-16T18:45:04.216Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","2204","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","4","entertaining","shameful","PosNeg","63","2","positive","negative","61","entertaining","left","true"
"html-keyboard-response","10","18327","0.0-2.0-0.4","1096","11","pre","4","afternoon","2026-05-13","2026-05-25","2026-05-16T18:45:04.216Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
