"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","2018","0.0-0.0","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","","","","","","","","","","","","","","","",""
"instructions","1","5896","0.0-1.0","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","[{""page_index"":0,""viewing_time"":1940},{""page_index"":1,""viewing_time"":601},{""page_index"":2,""viewing_time"":598},{""page_index"":3,""viewing_time"":731}]","3871","","","","","","","","","","","","","","",""
"html-keyboard-response","2","6699","0.0-2.0-0.0","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","8880","0.0-2.0-1.0","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","2176","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","1","liar","empty","NegNeg","2","6","negative","negative","4","empty","right","true"
"html-keyboard-response","4","9683","0.0-2.0-0.1","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","12079","0.0-2.0-1.1","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","2390","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","2","idealistic","quitter","PosNeg","94","2","positive","negative","92","idealistic","left","true"
"html-keyboard-response","6","12881","0.0-2.0-0.2","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","14968","0.0-2.0-1.2","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","2084","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","3","legendary","slob","PosNeg","57","58","positive","negative","1","legendary","left","true"
"html-keyboard-response","8","15770","0.0-2.0-0.3","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","17161","0.0-2.0-1.3","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","1389","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","4","clever","flawless","PosPos","93","23","positive","positive","70","clever","left","true"
"html-keyboard-response","10","17963","0.0-2.0-0.4","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","11","20189","0.0-2.0-1.4","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","2224","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","5","repulsive","anxious","NegNeg","0","51","negative","negative","51","anxious","right","true"
"html-keyboard-response","12","20992","0.0-2.0-0.5","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","13","22749","0.0-2.0-1.5","1027","44","post","5","afternoon","2026-03-23","2026-04-04","2026-04-09T00:07:12.681Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","398","708","420","","1755","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","6","bitter","thoughtful","PosNeg","3","100","negative","positive","97","thoughtful","right","true"
